Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
1135,1135,yang uang pulsa potong ngak mau masuk kali jadi hati,3.0,1.0,Negatif
1137,1137,jelek banget,3.0,1.0,Negatif
1140,1140,transfer terimakasih sumsel selalu saldo mudah lancar lain internet depan banking bank alhamdulillah ada,3.0,5.0,Positif
1141,1141,udah terlalu sinyal segala ribet pake otp ganggu aja,3.0,1.0,Negatif
1142,1142,udah tidak tetep sinyal buka bagus,3.0,1.0,Negatif
1143,1143,sinyal muda bukan,3.0,1.0,Negatif
1144,1144,susah sekarang sekali perhati pakai dulu bsb,3.0,1.0,Negatif
1145,1145,sulit sama padahal mau login kerja kendala jgn jelas jaring bagus,3.0,2.0,Negatif
1148,1148,tapi perintah minim kelas kecewa fitur bank,3.0,1.0,Negatif
1149,1149,selalu sekali online login lh lgi kadang eror baik apa,3.0,4.0,Netral
1150,1150,maksimal,3.0,4.0,Netral
1151,1151,buruk,3.0,3.0,Netral
1152,1152,sinyal padahal koneksi gak cek bagus aja,3.0,1.0,Negatif
1153,1153,update tingkat padahal minta minggu mau jam dong diupdate ber baru aja admin,3.0,2.0,Negatif
1155,1155,update aktivasi,3.0,1.0,Negatif
1156,1156,transfer terimakasih mahal lebih biaya bank aktif,3.0,3.0,Netral
1158,1158,sering kualitas jaring ganggu,3.0,1.0,Negatif
1161,1161,transaksi sudah sering selalu sedang saldo masuk layan kurang kali gak alami,3.0,2.0,Negatif
1165,1165,tuju tidak tetap terlalu tengah saldo ribet rb pulsa online nomor masuk klu kasih gagal cukup bintang benar beli aplikasi,3.0,1.0,Negatif
1166,1166,terus sinyal kok force bagus,3.0,1.0,Negatif
1167,1167,yang sinyal malah ko kata buka bsb apa,3.0,2.0,Negatif
1169,1169,pdhl masalah lancar koneksi jaring cek bagus aja,3.0,1.0,Negatif
1170,1170,tingkat sinyal masa kelas eror dong bug besar benah bank,3.0,2.0,Negatif
1171,1171,terus sulit mau jaring gimana eror daftar aplikasi,3.0,1.0,Negatif
1172,1172,eror,3.0,1.0,Negatif
1173,1173,signal lah kalau deh bank,3.0,1.0,Negatif
1174,1174,lot,3.0,1.0,Negatif
1177,1177,wifi ulang tulis sinyal silah sendiri segera sedia rata pake padahal nasabah mau masalah login koneksi kalau jauh jaring internet cukup coba cepat cek blokir bank baik atas akun aktivasi,3.0,1.0,Negatif
1178,1178,terus blokir,3.0,1.0,Negatif
1180,1180,yang transfer tidak tiba sya sih sering salah pa masuk malah lgi ko kenapa kecewa id error blokir akun,3.0,1.0,Negatif
1184,1184,tidak sedia otp otomatis muda langsung kolom kalau jg jauh jangan hp blokir beberapa bank baca akun,3.0,2.0,Negatif
1187,1187,sendiri sekarang mulu mobile keluar buka bsb banking baik,3.0,2.0,Negatif
1189,1189,tanya tabung mau,3.0,4.0,Netral
1194,1194,sendiri selalu keluar gak buka appnya,3.0,1.0,Negatif
1196,1196,tidak tiba tiap selalu minggu log keluar aplikasi,3.0,1.0,Negatif
1198,1198,yang versi update tingkat sih pakai masa malah lgi gimana dong buka bawah android,3.0,1.0,Negatif
1203,1203,wifi sinyal sering selalu produk paksa kasih jadi guna ganggu error bintang bilang ala,3.0,1.0,Negatif
1208,1208,ini hari,3.0,4.0,Netral
1209,1209,alhamdulillah,3.0,5.0,Positif
1210,1210,kasih gak buka bug bintang,3.0,5.0,Positif
1211,1211,yang sy sangat rata pernah pdhl pasu paling nasabah jauh harap buruk banking bank atas aplikasi,3.0,1.0,Negatif
1213,1213,tidak masuk log,3.0,1.0,Negatif
1214,1214,ulang udah sdah padahal otp masuk kode hampir bulan,3.0,3.0,Netral
1215,1215,transper tlong saldo kurang gagal baik,3.0,1.0,Negatif
1216,1216,pakai,3.0,4.0,Netral
1217,1217,yang ulang terang sudah selalu sama mandiri hasil dengan coba aktivasi,3.0,1.0,Negatif
1219,1219,update susah mau,3.0,4.0,Netral
1220,1220,terimakasih tahu sumsel sekali sama nasabah layan jadi coba bsb beri baik apa aktivasi,3.0,2.0,Negatif
1221,1221,transfer repot lama jangan cepat bos bank baik atm,3.0,5.0,Positif
1222,1222,sumsel sekali percaya nasabah log kecewa kayak kalau instal habis bos bank,3.0,1.0,Negatif
1223,1223,best bank,3.0,5.0,Positif
1224,1224,udah sekali segala saat ribet pakai mudah mbanking krn kalau hp guna gin gak fungsi emang butuh baru bank banget ak,3.0,1.0,Negatif
1225,1225,aktivasi,3.0,1.0,Negatif
1226,1226,sya hp buka,3.0,1.0,Negatif
1227,1227,ulang terus solusi sedang ngak nak mau masuk loading kalau instal gimana baru aplikasi,3.0,1.0,Negatif
1228,1228,terus gimana bug,3.0,1.0,Negatif
1229,1229,terus sekarang gx gak buka,3.0,1.0,Negatif
1230,1230,ujung transfer tetep sering saldo ribet pulsa nya masuk malah lalu kurang kek kan kalo jadi isi hr gin gak bikin bank app,3.0,2.0,Negatif
1232,1232,urus ulang tapi padahal otp kode dpt bank aktivasi,3.0,1.0,Negatif
1235,1235,mantab,3.0,5.0,Positif
1237,1237,tulis sm masuk gak aktivasi,3.0,1.0,Negatif
1238,1238,parah login gak bug,3.0,2.0,Negatif
1239,1239,ulang tapi muncul kode gak aktivasi,3.0,1.0,Negatif
1241,1241,yang usah urus tunai tidak tiba tarik sukses sering selalu satu ribet pay padahal org online masalah mana lapor kurang kerja kecewa kalau jadi hp hati ganti gak download dana cuma bulan bukan blokir bintang benar banyak banking bangking baik aja,3.0,5.0,Positif
1243,1243,mohon minta mbanking masalah langsung kali buka bug baru bantu,3.0,2.0,Negatif
1245,1245,tempat listrik dong depan buat bayar admin,3.0,5.0,Positif
1246,1246,ulang tetep solusi sampe sama padahal ngak memang masalah malah kali kalau install csnya coba bilang beberapa bahkan aplikasi android aktivasi aja,3.0,1.0,Negatif
1247,1247,bug banyak,3.0,1.0,Negatif
1248,1248,tidak terus rekening pernah mulu malah jadi hp gagal force cek belum baharu aplikasi,3.0,1.0,Negatif
1250,1250,uang tingkat sangat pa mau masuk lagi kualitas kasih kan kalau dong cek bintang baru bantu baik akun,3.0,2.0,Negatif
1251,1251,padahal masuk masalah lancar koneksi jaring,3.0,1.0,Negatif
1254,1254,tidak kali dong coba bsa aktivasi,3.0,1.0,Negatif
1256,1256,ulang aktivasi,3.0,1.0,Negatif
1258,1258,yang transfer tahun swasta sedia sama pilih kalah jgn fast bi baru bank,3.0,3.0,Netral
1260,1260,yang uninstal ulang tingkat tetap padahal otp masuk lgi kode instal daftar aktivasi,3.0,1.0,Negatif
1261,1261,sering error,3.0,1.0,Negatif
1262,1262,salah registrasi pa online nomor min mau masuk krn jadi ganti gak daftar,3.0,1.0,Negatif
1263,1263,update mohon layan hp android aktivasi,3.0,5.0,Positif
1264,1264,sm prose mentok kirim aktivasi,3.0,1.0,Negatif
1265,1265,yang ulang tau solusi gak aktivasi,3.0,5.0,Positif
1266,1266,uang qris potong pakek nih mobile masuk mana kali cacat bsb bayar aplikasi,3.0,1.0,Negatif
1269,1269,udah tutup tunggu tidak tanya sih sering selalu sekali saing respon paling padahal mobile memang mau malah mahal layan kata kasih kantor kalau jam gratis email center buruk biaya banking bank baik apa antri aktivasi,3.0,1.0,Negatif
1272,1272,yang tidak tiap sih malam luar login lambat kok jam fitur atas,3.0,1.0,Negatif
1273,1273,ujung tpi terus sering sendiri sama ny mudah lambat kembang keluar gak eror developer bukan biar atm aplikasi apknya aja,3.0,1.0,Negatif
1276,1276,transfer kali gara appnya,3.0,1.0,Negatif
1277,1277,ny mau kurang bingung banyak apa aku,3.0,1.0,Negatif
1279,1279,tpi tlong terus sering respon otp lebih kurang gagal erorr cepat baik aplikasi aktivasi,3.0,1.0,Negatif
1281,1281,rekening padahal nomor kartu buka bener aktivasi,3.0,3.0,Netral
1282,1282,usah tidak tetap sudah pdhl parah pake otpnya mending masuk kode hari guna download dah buruk blokir bener baru banget ala aja,3.0,1.0,Negatif
1283,1283,samsung pa hp coba aktivasi,3.0,3.0,Netral
1284,1284,tpi tidak sya sudah sm semua sampe padahal mau masuk hapus gak dlu data bug bintang beri atas aktivasi,3.0,1.0,Negatif
1285,1285,susah sangat maupun mau komplain kantor email buruk baik aja,3.0,1.0,Negatif
1287,1287,masuk bsb akun,3.0,2.0,Negatif
1288,1288,suka,3.0,5.0,Positif
1289,1289,voucher transaksi selalu pulsa payah paling padahal mbanking masuk eror debet,3.0,1.0,Negatif
1291,1291,panjang erorr,3.0,1.0,Negatif
1292,1292,ulang tanggung masuk kok jawab gimana gak cara bangking aplikasi apa aktivasi,3.0,1.0,Negatif
1297,1297,tambah pulsa pln fitur beli,3.0,3.0,Netral
1298,1298,yang ulang sudah sim padahal otpnya otomatis mbanking maaf laku kartu isi guna belum aplikasi aktivasi,3.0,2.0,Negatif
1299,1299,sumsel sama saldo pulsa potong pakai ngisi mobile minggu masuk lapor kata kali hari coba beli banking bank,3.0,1.0,Negatif
1301,1301,uda transfer tidak saldo pay minim minggu menu masuk hari go gagal bri aja,3.0,1.0,Negatif
1302,1302,skrg saldo pulsa masuk kurang isi enggak,3.0,2.0,Negatif
1303,1303,susah sama ribet pa nyata nasabah masalah login download cek baru,3.0,1.0,Negatif
1304,1304,lot,3.0,1.0,Negatif
1305,1305,yang pulsa nomor ngak malah kirim hilang gopay dana barusan,3.0,5.0,Positif
1307,1307,lh bgus,3.0,5.0,Positif
1308,1308,jelek,3.0,1.0,Negatif
1309,1309,pakai padahal minta lot login kode jaring hilang baru baik akun aktivasi,3.0,1.0,Negatif
1311,1311,udah tiap sedia mulu mau login bulan aktivasi,3.0,2.0,Negatif
1312,1312,mungkin lebih guna bayar,3.0,5.0,Positif
1314,1314,terang paket jumlah data beli,3.0,2.0,Negatif
1316,1316,tlong tidak kenapa donk aktivasi,3.0,1.0,Negatif
1317,1317,terus mau error buka,3.0,1.0,Negatif
1318,1318,udah top kalo bintang,3.0,3.0,Netral
1319,1319,transfer tidak bank apknya,3.0,1.0,Negatif
1320,1320,yang voucher tuju transfer terus suruh siap servernya sampe saldo rek pulsa potong nunggu ngurus mobile mau masa mana langsung kalo kali kalau jangan jadi gak enak duit dong bsb bolak beli banking bank balik baik aplikasi apa,3.0,1.0,Negatif
1323,1323,banking,3.0,1.0,Negatif
1324,1324,dulu coba,3.0,4.0,Netral
1325,1325,yaa uang tolol tidak sumsel sering qris potong padahal niat mulu mbangking lama kerja ini eror butuh bikin bank banget,3.0,1.0,Negatif
1326,1326,transfer tidak tarik sering semua masalah lambat kembang hasil guna fast bi bank atm,3.0,2.0,Negatif
1327,1327,ubah transaksi sulit saldo potong pake mudah minggu mending mbanking masuk malah makan lapor jangan gak bukan appnya,3.0,1.0,Negatif
1329,1329,tidak terlalu tapi sering pa mobile masak manfaat luar libur kurang kerja jam jadi hari guna error bankingnya banking ak,3.0,1.0,Negatif
1330,1330,terimakasih servernya sering org ngga mudah kurang kak guna eror depan buka bsb baik apps ak,3.0,5.0,Positif
1331,1331,uang transfer tampil sama pernah minggu makasih kirim keren kemaren jumlah hilang guna gopay gak gagal eh dengan cukup buat bingung bikin berapa beberapa banyak banget balik alhamdulillah,3.0,4.0,Netral
1332,1332,ulang transfer terus padahal mau mana malah lama kok gagal cuman buka banget apknya,3.0,1.0,Negatif
1333,1333,topup sya sumsel sekarang sampe qris pake nih mau masuk malah liat jelas gimana gak gabisa dana buka bank,3.0,1.0,Negatif
1334,1334,uang tranfer tpi tetap solusi semua sangat saldo masuk liat kurang gua gagal dana buruk bukti blm bagaimana aplikasi,3.0,1.0,Negatif
1335,1335,yang walaupun urus transaksi tidak tiba tiap tanggung sering sekian saldo salah repot potong pemberitahuan nyata nominal lengkap laku kalian kali kalau jawab isi ingat guna force eror enak duit dikit close cek blokir besar beres bener bank aplikasi aja,3.0,1.0,Negatif
1339,1339,tiba sumsel saldo ribu potong kena bikin babel atm,3.0,1.0,Negatif
1340,1340,tidak tapi sudah si paling mudah keluh error banyak baik,3.0,1.0,Negatif
1342,1342,tahu pesan ingat error,3.0,1.0,Negatif
1343,1343,yang uda tingkat terang saldo pa mau kata jd eror dong deteksi cek bankingnya bank ayo aktivitas,3.0,1.0,Negatif
1344,1344,aktivasi,3.0,1.0,Negatif
1345,1345,user,3.0,5.0,Positif
1347,1347,suka eror,3.0,1.0,Negatif
1348,1348,untuk transfer transaksi tidak terus terlalu sumsel sistem sangat sama ribet rb potong mudah moga lebih lbh laku lain lagi guna dpt biaya besar benar bank baik babel aplikasi,3.0,1.0,Negatif
1349,1349,yang ulang tinggal suruh sudah sekali sangat sandi salah perlu muas msh malah jelas id eh dengan bni blokir blm bilang beda bca baik aneh aktifasi,3.0,1.0,Negatif
1350,1350,waktu transfer terus saldo potong penting memang lama kan kali gagal dong,3.0,3.0,Netral
1353,1353,sumsel bank babel,3.0,5.0,Positif
1354,1354,top terima kasih fiturnya bagus apknya,3.0,4.0,Netral
1355,1355,yang kembali gimana cara blokir akun,3.0,2.0,Negatif
1356,1356,stabil server,3.0,1.0,Negatif
1359,1359,sama min kerja,3.0,5.0,Positif
1360,1360,tau kredit debit,3.0,4.0,Netral
1361,1361,yang temu sm rek nomor malah kartu jelas gak data daftar aplikasi,3.0,1.0,Negatif
1362,1362,udah tidak sampah sama nomor nomer ngak kartu jelas id eror buku app apa aktivasi aja,3.0,1.0,Negatif
1363,1363,tu tanggap semua sama rata orang nya nama mending layan kurang kasih jelas gak gagal fitur daerah bintang bikin bca banyak bank aplikasi ajar aja,3.0,1.0,Negatif
1364,1364,ny masuk gmna cara bos akun,3.0,2.0,Negatif
1366,1366,susah sinyal sangat saldo pulsa pdhl palembang msh masa kartu jg gin daerah coba bos bank baik aktivasi,3.0,1.0,Negatif
1367,1367,yang udah transaksi terus tapi sm sistem potong otomatis mulai mobile masuk kecewa hari gak gagal dari bsb bnyak blokir baik,3.0,1.0,Negatif
1368,1368,yang urus untuk topup super saldo nasabah masuk masa layan jelek jd gagal debet datang call buat bsb bank apa,3.0,1.0,Negatif
1372,1372,yang terimakasih sumsel masuk kerja hari dana butuh bank banget babel,3.0,5.0,Positif
1373,1373,yang tau cara beri benar bagaimana aktivasi,3.0,5.0,Positif
1374,1374,oke,3.0,5.0,Positif
1377,1377,alhamdulillah,3.0,5.0,Positif
1378,1378,tidak parah login banget app,3.0,1.0,Negatif
1380,1380,udah transaksi telpon sama saldo rugi ribu potong pa kok kalian kali jelas hampir gak gagal bukan bank aplikasi apa,3.0,1.0,Negatif
1381,1381,susah lelet buruk buka aktivasi,3.0,2.0,Negatif
1383,1383,saldo gak cek aja,3.0,1.0,Negatif
1386,1386,padahal lelet lancar jaring,3.0,1.0,Negatif
1387,1387,transaksi selalu saldo mana kurang jt jawab hilang gagal bsb baik,3.0,1.0,Negatif
1390,1390,ulang tidak sulit sm lanjut keluar buat aktivasi,3.0,3.0,Netral
1392,1392,ulang uda terus solusi mau masak login ini gak bolak balik aktifasi,3.0,1.0,Negatif
1393,1393,ulang repot mudah malah lapor kalau instal habis cabang bank aplikasi aneh,3.0,5.0,Positif
1395,1395,waktu terus padahal mau kuota kok jaring internet gak cuma banking bagaimana aman aktivasi,3.0,1.0,Negatif
1397,1397,lelet kok,3.0,2.0,Negatif
1398,1398,mulu kurang error,3.0,1.0,Negatif
1399,1399,wa udah transaksi tidak terus telpon saldo potong parah malah kemarin kali jelas habis gimana gagal email coba banget,3.0,1.0,Negatif
1400,1400,tuh tiap rekening online mutasi muncul kali cek,3.0,1.0,Negatif
1401,1401,pegawai otp mungkin mulu mau kode kalo dikit bank,3.0,1.0,Negatif
1403,1403,uninstal terus ribet minta male bikin aktivasi aja,3.0,1.0,Negatif
1404,1404,transfer temu sumsel sekali sama ribet rek ramah perlu palembang pa nomor minta mau mana layan lama ket ini guna gak csnya bank anehh ampun,3.0,1.0,Negatif
1405,1405,payah makin lama aplikasiny,3.0,1.0,Negatif
1407,1407,transaksi tidak sekali nya ngurus mbanking makan gaji bug bsb beres banyak apa,3.0,1.0,Negatif
1408,1408,jelek,3.0,1.0,Negatif
1409,1409,sering kecewa error,3.0,2.0,Negatif
1410,1410,virtual untuk tapi sedia ny min lengkap jga jauh cabang atm,3.0,5.0,Positif
1413,1413,eror,3.0,1.0,Negatif
1414,1414,uang transfer sumsel sama prose mudah mobile bsb best banking bank baik atau,3.0,5.0,Positif
1415,1415,transfer sih mbankingnya masa malah jelek gimana csnya cabang bingung bank banget aplikasi,3.0,1.0,Negatif
1416,1416,saldo mulu hadeh eror,3.0,1.0,Negatif
1418,1418,top tetap tapi sini saldo parah kurang gagal coba baca,3.0,1.0,Negatif
1419,1419,uang top sumsel status sekali sama saldo rb qris pakai nama masuk laku kembali hasil dana besar bank,3.0,1.0,Negatif
1420,1420,melulu kapan error bagus,3.0,1.0,Negatif
1421,1421,transaksi tidak dri,3.0,4.0,Netral
1422,1422,transfer tidak terus mbanking kemaren ganggu dri,3.0,2.0,Negatif
1423,1423,transfer transaksi sumsel sama saldo rekening qris parah masa laku kurang kemudian isi guna gagal digital biaya bank banget babel admin,3.0,1.0,Negatif
1424,1424,terang temu gak data aktivasi,3.0,1.0,Negatif
1425,1425,transfer terus sudah sama lalu hari hapus bsb apa,3.0,1.0,Negatif
1426,1426,ulang udah tidak tetep sangat mau masak kecewa download daftar apknya akun aja,3.0,1.0,Negatif
1427,1427,best,3.0,5.0,Positif
1429,1429,puas,3.0,5.0,Positif
1431,1431,transaksi tidak status padahal online nih mutasi link liat lancar la kalo jaring internet eh dikit buka bsb biso,3.0,3.0,Netral
1433,1433,transfer transaksi tidak saldo pulsa padahal mobile masuk liat kurang kecewa kalian kalau jangan ilang hati guna buat banking,3.0,1.0,Negatif
1434,1434,transfer sering selalu ganggu eror aplikasi alami,3.0,3.0,Netral
1435,1435,tulis terus tapi sy sm sandi rekening pa nomer nih nama masukin masalah masak kecewa kartu hp dong blokir baik akun,3.0,1.0,Negatif
1438,1438,makin jaya,3.0,5.0,Positif
1440,1440,jelas dak,3.0,1.0,Negatif
1441,1441,tidak sama nih masa kan gimana bank aja,3.0,2.0,Negatif
1442,1442,transfer susah ribet kalau bener aja,3.0,1.0,Negatif
1444,1444,senang,3.0,5.0,Positif
1445,1445,udah transaksi tidak hari,3.0,1.0,Negatif
1451,1451,transaksi tiba sendiri selalu minta log ganggu erorr bank baik,3.0,1.0,Negatif
1452,1452,tidak sumpah sekali sama repot malah jelas error bikin banyak bantu banget,3.0,1.0,Negatif
1454,1454,transaksi punya mudah mbanking masuk login kasih buat biar,3.0,5.0,Positif
1457,1457,ribet pake otp mulu mau kode kalau,3.0,3.0,Netral
1459,1459,mau lot kirim jadi banget,3.0,1.0,Negatif
1460,1460,terang sistem selalu masalah jadi android,3.0,4.0,Netral
1464,1464,pacak mobile lah kalo dak bsb biso banking aktifasi admin,3.0,5.0,Positif
1465,1465,virtual tambah pay bayar bagus,3.0,4.0,Netral
1467,1467,update ribet mutu gak dikit beda bank,3.0,1.0,Negatif
1469,1469,transfer tak sumsel semua sama punya perlu pakai orang nama mbanking email depan bank babel,3.0,4.0,Netral
1470,1470,tuju transfer transaksi tidak tiap terus rekening masuk kali ganggu debet beberapa,3.0,1.0,Negatif
1472,1472,yaa uang selalu pulsa pemberitahuan ngga minta masuk lapor keluar kalau,3.0,3.0,Netral
1473,1473,update transfer skrg pa minta lgi kecewa jd error diupdate banget atm aplikasi,3.0,1.0,Negatif
1475,1475,ngak,3.0,5.0,Positif
1476,1476,mantab,3.0,5.0,Positif
1478,1478,transfer tiap sudah sistem selalu rek pdhl nomor mudah mau malah lama kesel gagal daftar bikin biar bener banking baik,3.0,1.0,Negatif
1481,1481,yang uang transfer transaksi tlg tapi tak satu sama ribet rekening pin otp mudah mau malam lebih lah kembali keluar kalau kadang hr gak eror bulan bolak baru banyak bank balik baik aplikasi,3.0,1.0,Negatif
1482,1482,terus ribet login loading lama,3.0,1.0,Negatif
1486,1486,nian bank,3.0,5.0,Positif
1487,1487,manfaat lebih banyak,3.0,3.0,Netral
1488,1488,tuju terlalu rek nomor dulu,3.0,4.0,Netral
1491,1491,suka lot,3.0,3.0,Netral
1492,1492,uang prose pakai nunggu lama kalau jangan hari cepat,3.0,1.0,Negatif
1495,1495,update tuju transaksi tiap terus tambah server selalu saldo rugi pihak pake padahal mau malam lot libur layan kenapa kalau hari dulu dengan cm cepat cek bulan biar benar baik bagus aplikasi aja abis,3.0,3.0,Netral
1499,1499,terus sinyal ngga masuk lot baik,3.0,1.0,Negatif
1502,1502,lumayan,3.0,3.0,Netral
1504,1504,keren,3.0,5.0,Positif
1505,1505,tu ribet kurang kayak canggih bca apknya,3.0,1.0,Negatif
1508,1508,sekali manfaat,3.0,5.0,Positif
1509,1509,tarik,3.0,4.0,Netral
1511,1511,topup tlong tambah dong dana,3.0,3.0,Netral
1513,1513,top mudah lancar gopay dong coba,3.0,5.0,Positif
1520,1520,tidak jelas,3.0,1.0,Negatif
1523,1523,kasih,3.0,1.0,Negatif
1525,1525,keren,3.0,5.0,Positif
1528,1528,tambah listrik lain fitur contoh bayar,3.0,3.0,Netral
1530,1530,menu masa lain kalah jauh dong banyak bank,3.0,1.0,Negatif
1531,1531,simpel sayang kurang,3.0,5.0,Positif
1532,1532,tagih sayang lumayan listrik bayar,3.0,4.0,Netral
1533,1533,lumayan jelek,3.0,2.0,Negatif
1536,1536,mudah lebih jd ak,3.0,5.0,Positif
1538,1538,puas,3.0,4.0,Netral
1541,1541,yang tiba tau sandi salah padahal mbanking masukin ku kode blokir,3.0,4.0,Netral
1542,1542,tranfer tidak sangat dlm bank,3.0,3.0,Netral
1543,1543,transfer tanggal selalu pa mau gaji gagal dn,3.0,1.0,Negatif
1544,1544,tidak susah sampah saldo pulsa mbanking masuk mana lalu kurang isi benar,3.0,1.0,Negatif
1548,1548,muas,3.0,5.0,Positif
1553,1553,tuju transfer tambah rekening fitur daftar,3.0,3.0,Netral
1555,1555,lot,3.0,1.0,Negatif
1556,1556,muas,3.0,5.0,Positif
1557,1557,temu sampah nomor masukin malah kartu data atm aktivasi,3.0,1.0,Negatif
1559,1559,oke,3.0,5.0,Positif
1560,1560,tidak terus temu tabung sumsel soal rating padahal mau masuk kasih data bintang bagaimana babel aku,3.0,1.0,Negatif
1563,1563,tuju temu suruh sinyal ribet rekening periksa pemberitahuan parah pakek padahal nomor ngak mau malah lama lalu kuota ku kalo jaring fungsi download data bolak banyak bank banget balik aplikasi aktivasi,3.0,1.0,Negatif
1564,1564,si padahal jelek blokir benar,3.0,1.0,Negatif
1565,1565,baru,3.0,3.0,Netral
1571,1571,transaksi sering prose potong otomatis gagal dana,3.0,1.0,Negatif
1573,1573,temu error data aktifasi,3.0,1.0,Negatif
1574,1574,udah tidak selalu sangat ribet puas mbankingnya mau masalah jawab hubung call aktivasi,3.0,1.0,Negatif
1578,1578,yang ulas tunggu transaksi terus terima sumsel sm simple sampe otp ny nomor mudah mohon liat lebih lama lagi kode kasih kalo jadi enak blm biar bank baik aplikasi,3.0,2.0,Negatif
1579,1579,yang uang tetap tarik tanggal sumsel sistem sekarang sangat saldo rugi manfaat mandiri lapor kurang kembali keluar kecewa kalau jt jadi hilang ganggu eror buruk bca bank atm aneh,3.0,1.0,Negatif
1581,1581,update susah lot,3.0,1.0,Negatif
1583,1583,lah keren,3.0,5.0,Positif
1584,1584,temu segera rekening punya pakai padahal nomor mohon mau malah kartu data belum baik aktivasi,3.0,1.0,Negatif
1585,1585,ulang tiap silah selalu ribet nih mau login laku kali bener aplikasi aktivasi,3.0,3.0,Netral
1586,1586,yang update udah tuju transfer tanggal sistem sedikit ribet rek nomor mudah mohon mesti mbangking mau masuk kan kali dulu depan cuma bank bagus,3.0,4.0,Netral
1587,1587,sering padahal ngga lot banget,3.0,3.0,Netral
1588,1588,ulang pihak masuk jaring blokir akun akhir,3.0,1.0,Negatif
1590,1590,ulang terus minta aktivasi,3.0,1.0,Negatif
1591,1591,yang transaksi tingkat pln mudah lagi kan bayar,3.0,5.0,Positif
1592,1592,update udah solusi sinyal paket hari gak coba,3.0,4.0,Netral
1595,1595,nyata kata buat bayar,3.0,1.0,Negatif
1596,1596,lancar,3.0,5.0,Positif
1598,1598,banget,3.0,5.0,Positif
1599,1599,lelet,3.0,1.0,Negatif
1600,1600,sering ribet mobile malam lebih eror banking,3.0,2.0,Negatif
1605,1605,top banget,3.0,5.0,Positif
1607,1607,token tambah oke listrik biar beli aplikasi,3.0,3.0,Netral
1609,1609,yang tutup tunggu transfer susah suruh sistem sering saldo pulsa potong pemberitahuan parah pakek ngabisin mending masuk lelet kerja karna jelek hubung hari gaji gagal csnya centernya call bank aja,3.0,1.0,Negatif
1610,1610,update super lot,3.0,5.0,Positif
1613,1613,tambah muda,3.0,5.0,Positif
1614,1614,login,3.0,1.0,Negatif
1615,1615,sulit mau lihat kali jaring,3.0,1.0,Negatif
1616,1616,tidak tengah online malam hari ak,3.0,1.0,Negatif
1618,1618,urus upgrade sinyal selalu sekali penting padahal malah gagal bukak bagus,3.0,1.0,Negatif
1619,1619,padahal min masalah jaring,3.0,1.0,Negatif
1620,1620,transaksi sampe padahal masuk ket kendala kenapa jdi jaring hari bagus,3.0,1.0,Negatif
1622,1622,yang sy guna buruk banking,3.0,1.0,Negatif
1626,1626,transfer tidak terus mau mana malah jangan gimana gagal diupdate buka baik aplikasi aj admin,3.0,1.0,Negatif
1628,1628,mulu lot loading lancar jam gak app,3.0,1.0,Negatif
1629,1629,paham cukup,3.0,5.0,Positif
1630,1630,susah ribet,3.0,1.0,Negatif
1631,1631,transaksi tidak suruh servernya sering malam lagi kalau bagus,3.0,4.0,Netral
1633,1633,mantul,3.0,5.0,Positif
1636,1636,transfer tidak terimakasih tau susah sumsel soal mudah mohon minta min mau maaf lebih kemaren kalo guna gitu bri blokir belum bank baik ampun alam aja,3.0,1.0,Negatif
1637,1637,transaksi tingkat tak sumsel ribet pakai nomor nasabah mungkin memang jaring bsb bikin bank baharu aman,3.0,5.0,Positif
1639,1639,lelet,3.0,2.0,Negatif
1641,1641,dannyaman aman,3.0,5.0,Positif
1642,1642,update terus,3.0,1.0,Negatif
1646,1646,oke,3.0,5.0,Positif
1650,1650,simpel muas,3.0,4.0,Netral
1651,1651,yang smga perlu orang makin dengan,3.0,4.0,Netral
1652,1652,parah layan,3.0,1.0,Negatif
1658,1658,listrik gak bayar,3.0,4.0,Netral
1661,1661,muda dn cepat,3.0,5.0,Positif
1664,1664,parah lot lelet,3.0,1.0,Negatif
1668,1668,mantab,3.0,5.0,Positif
1677,1677,update sering minta,3.0,4.0,Netral
1678,1678,tarik sandi salah lengkap kurang isi fitur blokir baru akun,3.0,1.0,Negatif
1679,1679,mudah mbanking guna bri,3.0,1.0,Negatif
1680,1680,udah tim telpon sandi salah ribet praktis pikir parah pake nih mobile masuk masalah male malah krn kerja kantor kalo kali dah csnya cabang bukan buat bsb blokir banking bank aplikasi aja,3.0,1.0,Negatif
1681,1681,tiap salah ribet pin otp mau masukin blokir,3.0,1.0,Negatif
1683,1683,tulis pa mau login kok error baru,3.0,1.0,Negatif
1684,1684,tidak tengah tau soal saldo ngecek masuk hp cm buat aplikasi apa aja,3.0,1.0,Negatif
1685,1685,sering sama menu masak lain kalah jauh ganggu bank aja,3.0,1.0,Negatif
1686,1686,tidak telpon pa nomor mbanking kalau jangan dari center call bener awal angkat,3.0,1.0,Negatif
1687,1687,uang transfer terus saldo parah pa mulu mau malah kurang gilir error cek banget,3.0,1.0,Negatif
1688,1688,uang tarik semua sangat keluar kecewa gak,3.0,1.0,Negatif
1690,1690,udah temu tapi registrasi malah kok kenapa data,3.0,1.0,Negatif
1691,1691,ulang padahal guna akun aktivasi,3.0,1.0,Negatif
1692,1692,untk transfer segera saldo moga mbankingnya mbanking kecewa jdi dari cek baik,3.0,3.0,Netral
